trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
370,False,"{'a': 0.6, 'e': 0.15650920157696743}",30,4,40.940388287509876,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.6, 'e': 0.15572665556908261}",20,16,8.184663767694976,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.6, 'e': 0.15494802229123719}",25,8,27.829579291161302,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.6, 'e': 0.15417328217978102}",25,18,3.3755683334304285,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
374,False,"{'a': 0.6, 'e': 0.15340241576888211}",20,8,18.56659071757409,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.6, 'e': 0.1526354036900377}",25,11,24.57251842558775,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.6, 'e': 0.15187222667158751}",25,5,32.30567911996685,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.6, 'e': 0.15111286553822956}",20,10,-32.99807185678972,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
378,False,"{'a': 0.6, 'e': 0.15035730121053842}",20,8,19.44838544564087,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.6, 'e': 0.14960551470448571}",25,16,15.103114179111762,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.6, 'e': 0.14885748713096328}",25,12,22.096598588190453,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.6, 'e': 0.14811319969530848}",25,11,-6.2389368930548805,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
382,False,"{'a': 0.6, 'e': 0.14737263369683193}",20,16,9.028308289045803,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.6, 'e': 0.14663577052834778}",25,18,3.3049908627882267,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
384,False,"{'a': 0.6, 'e': 0.14590259167570604}",25,18,2.630962782871565,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
385,False,"{'a': 0.6, 'e': 0.14517307871732751}",20,13,13.142347902858603,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.6, 'e': 0.14444721332374086}",30,15,8.148890804604465,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
387,False,"{'a': 0.6, 'e': 0.14372497725712216}",25,15,17.27716951865967,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.6, 'e': 0.14300635237083656}",20,14,11.576739498378732,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.6, 'e': 0.14229132060898236}",30,18,12.17413641403463,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.6, 'e': 0.14157986400593744}",25,18,2.351996035541986,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
391,False,"{'a': 0.6, 'e': 0.14087196468590776}",20,10,17.08167780747976,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.6, 'e': 0.14016760486247823}",20,15,8.343699303510547,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.6, 'e': 0.13946676683816583}",20,13,13.413627816630873,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.6, 'e': 0.13876943300397501}",20,11,11.138543900994085,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.6, 'e': 0.13807558583895513}",20,10,2.9472460523983193,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
396,False,"{'a': 0.6, 'e': 0.13738520790976036}",20,11,4.521169875502192,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
397,False,"{'a': 0.6, 'e': 0.13669828187021155}",25,17,14.799906715143754,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.6, 'e': 0.13601479046086049}",35,23,-36.19725212380223,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
399,False,"{'a': 0.6, 'e': 0.13533471650855619}",25,15,-27.316837170855088,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
400,False,"{'a': 0.6, 'e': 0.13465804292601341}",20,4,21.57980927540813,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.6, 'e': 0.13398475271138333}",20,9,5.8112083363134195,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
402,False,"{'a': 0.6, 'e': 0.13331482894782642}",25,15,18.809252639243738,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.6, 'e': 0.13264825480308728}",30,22,15.113945025732466,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.6, 'e': 0.13198501352907185}",30,18,14.219583298576797,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.6, 'e': 0.13132508846142649}",25,9,-27.62242267087013,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
406,False,"{'a': 0.6, 'e': 0.13066846301911936}",30,12,27.4990059759819,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.6, 'e': 0.13001512070402377}",20,4,22.12668834117001,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.6, 'e': 0.12936504510050365}",20,8,20.7275250328008,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.6, 'e': 0.12871821987500112}",20,7,-42.62937359182252,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
410,False,"{'a': 0.6, 'e': 0.12807462877562611}",25,11,-16.073808635746353,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
411,False,"{'a': 0.6, 'e': 0.12743425563174798}",20,11,18.03855215912653,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.6, 'e': 0.12679708435358925}",30,17,22.38569828346829,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.6, 'e': 0.12616309893182129}",25,19,12.859908864152063,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.6, 'e': 0.12553228343716219}",20,15,11.831630836506974,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.6, 'e': 0.12490462201997637}",35,18,31.00619795099905,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.6, 'e': 0.1242800989098765}",20,9,-1.7309698536496692,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
417,False,"{'a': 0.6, 'e': 0.12365869841532712}",20,6,23.73902628852836,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.6, 'e': 0.12304040492325048}",20,7,-15.443829308967015,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
419,False,"{'a': 0.6, 'e': 0.12242520289863422}",20,11,5.214619471450188,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
420,False,"{'a': 0.6, 'e': 0.12181307688414106}",25,15,20.692561334330072,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.6, 'e': 0.12120401149972035}",25,13,11.723579773462134,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
422,False,"{'a': 0.6, 'e': 0.12059799144222175}",20,13,13.259203895161283,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.6, 'e': 0.11999500148501063}",20,13,15.113931981494598,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.6, 'e': 0.11939502647758558}",20,12,16.28195334849332,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.6, 'e': 0.11879805134519765}",25,17,16.45666292792456,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.6, 'e': 0.11820406108847166}",20,13,14.107212183743119,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.6, 'e': 0.11761304078302931}",25,13,11.148842695688863,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
428,False,"{'a': 0.6, 'e': 0.11702497557911416}",20,16,5.324305408560541,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.6, 'e': 0.11643985070121858}",25,5,-33.38163580767731,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
430,False,"{'a': 0.6, 'e': 0.1158576514477125}",20,9,16.509957276975953,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.6, 'e': 0.11527836319047394}",25,19,12.693371124425944,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.6, 'e': 0.11470197137452157}",25,14,7.079475137595152,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.6, 'e': 0.11412846151764895}",25,12,9.158862753393079,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
434,False,"{'a': 0.6, 'e': 0.11355781921006071}",20,8,10.040243758573453,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
435,False,"{'a': 0.6, 'e': 0.1129900301140104}",25,15,20.731086370328622,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.6, 'e': 0.11242507996344035}",20,13,14.294320488515874,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.6, 'e': 0.11186295456362315}",25,13,12.182313536689405,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
438,False,"{'a': 0.6, 'e': 0.11130363979080503}",25,9,28.025982218314056,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.6, 'e': 0.110747121591851}",30,23,12.03007592327396,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.6, 'e': 0.11019338598389175}",20,8,16.279576633988874,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.6, 'e': 0.10964241905397229}",35,24,11.344461706573139,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
442,False,"{'a': 0.6, 'e': 0.10909420695870244}",25,18,15.465734484021244,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.6, 'e': 0.10854873592390892}",20,16,7.958330800605001,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.6, 'e': 0.10800599224428938}",25,14,10.81026687140995,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
445,False,"{'a': 0.6, 'e': 0.10746596228306793}",20,13,13.121333720723387,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.6, 'e': 0.10692863247165259}",25,19,9.897063347797092,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.6, 'e': 0.10639398930929432}",20,4,21.506523353290095,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.6, 'e': 0.10586201936274785}",25,12,19.297920173529427,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.6, 'e': 0.1053327092659341}",20,3,29.63537387089402,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.6, 'e': 0.10480604571960443}",25,20,9.24741083996288,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.6, 'e': 0.10428201549100642}",20,12,14.78627529274899,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.6, 'e': 0.10376060541355138}",20,8,11.482351374023981,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
453,False,"{'a': 0.6, 'e': 0.10324180238648363}",25,19,11.268848328633212,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.6, 'e': 0.10272559337455121}",25,12,-28.50777434025499,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
455,False,"{'a': 0.6, 'e': 0.10221196540767845}",20,8,12.149884733078013,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
456,False,"{'a': 0.6, 'e': 0.10170090558064006}",25,16,18.042648400780706,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.6, 'e': 0.10119240105273686}",25,8,-24.734090549134656,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
458,False,"{'a': 0.6, 'e': 0.10068643904747317}",30,16,24.10914267307587,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.6, 'e': 0.1001830068522358}",25,17,15.996073045555297,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.6, 'e': 0.099682091817974633}",20,11,10.164849010930606,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.6, 'e': 0.099183681358884751}",25,3,-2.593978066105522,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
462,False,"{'a': 0.6, 'e': 0.098687762952090335}",20,8,24.686376536368922,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.6, 'e': 0.098194324137329883}",20,14,10.098371901149928,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.6, 'e': 0.097703352516643222}",20,13,14.871063989343726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.6, 'e': 0.097214835754060008}",25,13,23.795675179405432,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.6, 'e': 0.096728761575289715}",20,12,13.929565674656414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.6, 'e': 0.096245117767413263}",30,17,10.1837333527784,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
468,False,"{'a': 0.6, 'e': 0.095763892178576199}",20,12,15.054229819130676,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.6, 'e': 0.095285072717683314}",25,14,24.116776640534567,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.6, 'e': 0.094808647354094902}",30,20,19.083515884456105,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.6, 'e': 0.094334604117324417}",30,22,13.171217537552415,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.6, 'e': 0.093862931096737795}",25,14,21.63943290284453,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.6, 'e': 0.093393616441254115}",20,14,11.81958406689478,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.6, 'e': 0.092926648359047834}",20,3,25.31888535047124,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.6, 'e': 0.092462015117252605}",25,19,11.92534792825587,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.6, 'e': 0.091999705041666338}",20,13,16.206607393997714,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.6, 'e': 0.091539706516458}",25,19,11.039516411102849,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.6, 'e': 0.09108200798387571}",25,8,18.363248784189317,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
479,False,"{'a': 0.6, 'e': 0.090626597943956333}",20,14,10.827034797203543,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.6, 'e': 0.090173464954236546}",20,10,17.606549670264574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.6, 'e': 0.08972259762946537}",20,8,24.419304252811596,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.6, 'e': 0.089273984641318041}",30,16,26.677641078927994,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.6, 'e': 0.088827614718111444}",25,17,14.18343313702653,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.6, 'e': 0.088383476644520897}",25,16,17.67497962150821,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.6, 'e': 0.087941559261298291}",20,16,6.475413840445366,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.6, 'e': 0.087501851464991801}",25,15,17.395750493836733,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.6, 'e': 0.087064342207666831}",25,12,24.371441667634215,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.6, 'e': 0.086629020496628503}",25,14,22.37894523206288,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.6, 'e': 0.08619587539414536}",20,12,2.7542447608546876,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
490,False,"{'a': 0.6, 'e': 0.08576489601717463}",20,11,3.243972088172991,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
491,False,"{'a': 0.6, 'e': 0.085336071537088762}",25,7,-51.42340994339865,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
492,False,"{'a': 0.6, 'e': 0.084909391179403312}",20,12,16.335593028854838,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.6, 'e': 0.0844848442235063}",25,11,26.12477456570259,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.6, 'e': 0.084062420002388769}",25,12,1.2117969002298814,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
495,False,"{'a': 0.6, 'e': 0.083642107902376819}",25,17,14.851949122487424,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.6, 'e': 0.083223897362864938}",20,9,21.669625903835254,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.6, 'e': 0.082807777876050606}",25,14,19.38457139338687,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.6, 'e': 0.082393738986670365}",20,10,3.7105847432099526,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
499,False,"{'a': 0.6, 'e': 0.081981770291737005}",25,14,18.204908010256037,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.6, 'e': 0.081571861440278323}",30,18,21.16609910889939,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.6, 'e': 0.081164002133076923}",25,8,30.187026578455225,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.6, 'e': 0.080758182122411537}",20,10,4.979657824882045,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
503,False,"{'a': 0.6, 'e': 0.080354391211799492}",20,10,20.843303689107646,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.6, 'e': 0.079952619255740487}",20,15,8.054842917624338,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.6, 'e': 0.079552856159461782}",25,15,-22.011584836272668,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
506,False,"{'a': 0.6, 'e': 0.079155091878664471}",25,15,17.16411054304617,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.6, 'e': 0.078759316419271155}",20,3,26.96004443405966,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.6, 'e': 0.078365519837174796}",30,18,-26.10832497552175,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
509,False,"{'a': 0.6, 'e': 0.077973692237988917}",20,14,7.654410193786453,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.6, 'e': 0.077583823776798982}",25,17,13.233858733919906,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.6, 'e': 0.077195904657914982}",20,12,14.310837304163401,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.6, 'e': 0.076809925134625409}",25,14,23.903799648392873,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.6, 'e': 0.076425875508952273}",25,0,19.93299758729237,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
514,False,"{'a': 0.6, 'e': 0.076043746131407519}",35,20,25.61247426786968,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.6, 'e': 0.075663527400750483}",20,14,13.727374796165824,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.6, 'e': 0.075285209763746724}",35,21,13.51400413923369,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
517,False,"{'a': 0.6, 'e': 0.074908783714927998}",25,11,26.8997325459208,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.6, 'e': 0.074534239796353347}",20,8,21.85896133227551,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.6, 'e': 0.07416156859737158}",30,19,19.54694441570289,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.6, 'e': 0.073790760754384732}",20,13,-1.5705350621569811,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
521,False,"{'a': 0.6, 'e': 0.073421806950612803}",25,10,-20.347638913204417,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
522,False,"{'a': 0.6, 'e': 0.073054697915859737}",20,15,8.606926145400044,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.6, 'e': 0.072689424426280444}",30,8,14.349494515448047,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
524,False,"{'a': 0.6, 'e': 0.072325977304149039}",25,13,21.962580617747058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.6, 'e': 0.071964347417628291}",20,11,15.567369779538012,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.6, 'e': 0.071604525680540154}",30,20,20.540220285745814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.6, 'e': 0.07124650305213745}",20,11,4.124722745098779,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.6, 'e': 0.070890270536876757}",30,19,23.580935416316755,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.6, 'e': 0.070535819184192383}",20,12,12.365576317865523,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.6, 'e': 0.070183140088271409}",20,6,22.887061405291472,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.6, 'e': 0.069832224387830058}",20,6,-14.139322758761775,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
532,False,"{'a': 0.6, 'e': 0.069483063265890904}",20,3,26.671755008037987,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.6, 'e': 0.069135647949561452}",25,10,18.345420999728827,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
534,False,"{'a': 0.6, 'e': 0.068789969709813645}",30,15,26.998890475686494,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.6, 'e': 0.06844601986126457}",20,8,17.706076601195765,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.6, 'e': 0.068103789761958258}",30,12,34.705577100416384,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.6, 'e': 0.067763270813148466}",30,20,17.463947117162384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.6, 'e': 0.067424454459082725}",25,14,23.911660378456535,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.6, 'e': 0.067087332186787307}",25,11,28.997043934930417,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.6, 'e': 0.066751895525853366}",20,12,15.659273882072029,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.6, 'e': 0.066418136048224108}",25,10,16.875704924017295,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.6, 'e': 0.066086045367982987}",20,14,14.593258828948708,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.6, 'e': 0.065755615141143059}",20,10,16.870844537456975,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.6, 'e': 0.065426837065437352}",20,6,22.722641536361387,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.6, 'e': 0.065099702880110161}",20,11,14.642899895621646,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.6, 'e': 0.064774204365709617}",20,12,16.475118667497416,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.6, 'e': 0.064450333343881061}",20,2,18.49351691072337,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
548,False,"{'a': 0.6, 'e': 0.064128081677161664}",30,12,11.87517297185141,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
549,False,"{'a': 0.6, 'e': 0.063807441268775855}",35,16,22.67423018485864,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
550,False,"{'a': 0.6, 'e': 0.063488404062431975}",25,16,18.504416969797155,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.6, 'e': 0.063170962042119805}",20,6,22.62075157502059,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.6, 'e': 0.062855107231909207}",35,19,32.47640740531403,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.6, 'e': 0.062540831695749657}",20,16,7.81717984070354,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.6, 'e': 0.062228127537270916}",30,16,24.775306910345094,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
