trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
643,True,"{'a': 0, 'e': 0}",30,6,41.331560910231104,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,True,"{'a': 0, 'e': 0}",20,6,25.414435237775255,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,True,"{'a': 0, 'e': 0}",30,19,19.04981934220228,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,True,"{'a': 0, 'e': 0}",20,13,16.245755834723134,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,True,"{'a': 0, 'e': 0}",35,25,21.149911969646496,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,True,"{'a': 0, 'e': 0}",25,11,18.990446062757908,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
649,True,"{'a': 0, 'e': 0}",25,16,17.012103155843256,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,True,"{'a': 0, 'e': 0}",25,15,6.851762986437461,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
651,True,"{'a': 0, 'e': 0}",20,12,15.108758325009319,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,True,"{'a': 0, 'e': 0}",30,18,20.881301630628528,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,True,"{'a': 0, 'e': 0}",25,17,13.220669143632941,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,True,"{'a': 0, 'e': 0}",25,19,12.035368277560174,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,True,"{'a': 0, 'e': 0}",35,19,30.83930079197244,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,True,"{'a': 0, 'e': 0}",20,5,27.63869916033895,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,True,"{'a': 0, 'e': 0}",20,10,17.85670349701217,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,True,"{'a': 0, 'e': 0}",25,12,20.41624321604499,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,True,"{'a': 0, 'e': 0}",20,9,22.541707837646175,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,True,"{'a': 0, 'e': 0}",20,12,15.840706284202955,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,True,"{'a': 0, 'e': 0}",20,8,24.114126299098476,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,True,"{'a': 0, 'e': 0}",25,16,20.960469341700172,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,True,"{'a': 0, 'e': 0}",30,13,29.61054045086922,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,True,"{'a': 0, 'e': 0}",35,23,22.193052877853166,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,True,"{'a': 0, 'e': 0}",20,16,8.2759099555594,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,True,"{'a': 0, 'e': 0}",25,11,25.126955459106465,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,True,"{'a': 0, 'e': 0}",30,23,11.718572565930838,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,True,"{'a': 0, 'e': 0}",20,13,15.405430540732116,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,True,"{'a': 0, 'e': 0}",30,16,28.779499175431926,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,True,"{'a': 0, 'e': 0}",30,18,25.70786852694069,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,True,"{'a': 0, 'e': 0}",25,10,26.35734238200036,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,True,"{'a': 0, 'e': 0}",25,13,23.761492198241587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,True,"{'a': 0, 'e': 0}",20,6,22.05442276502927,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,True,"{'a': 0, 'e': 0}",20,9,19.29279046662569,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,True,"{'a': 0, 'e': 0}",25,11,22.036623568248576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,True,"{'a': 0, 'e': 0}",25,11,22.920842690215665,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,True,"{'a': 0, 'e': 0}",20,7,25.276128039231196,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,True,"{'a': 0, 'e': 0}",20,5,28.483980442208644,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,True,"{'a': 0, 'e': 0}",20,14,10.160719546924298,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,True,"{'a': 0, 'e': 0}",25,19,10.024230236821671,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,True,"{'a': 0, 'e': 0}",30,10,38.57792766900917,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,True,"{'a': 0, 'e': 0}",20,10,17.73676115407953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,True,"{'a': 0, 'e': 0}",20,6,25.967541703725672,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,True,"{'a': 0, 'e': 0}",20,13,12.448823776411583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,True,"{'a': 0, 'e': 0}",20,14,9.492738943620159,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,True,"{'a': 0, 'e': 0}",20,8,20.336169667550156,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,True,"{'a': 0, 'e': 0}",20,16,8.82933324561067,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,True,"{'a': 0, 'e': 0}",20,8,20.12031695552758,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,True,"{'a': 0, 'e': 0}",30,19,18.054209906496396,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,True,"{'a': 0, 'e': 0}",25,5,31.825198390186294,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,True,"{'a': 0, 'e': 0}",25,7,30.33257711557359,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,True,"{'a': 0, 'e': 0}",30,16,25.055463783958196,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,True,"{'a': 0, 'e': 0}",20,8,24.30917898345733,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,True,"{'a': 0, 'e': 0}",20,12,14.77179187686941,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,True,"{'a': 0, 'e': 0}",20,14,10.874768230497017,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,True,"{'a': 0, 'e': 0}",20,6,24.586654034724553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,True,"{'a': 0, 'e': 0}",20,8,22.111028351975012,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,True,"{'a': 0, 'e': 0}",25,14,10.44803077288676,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
699,True,"{'a': 0, 'e': 0}",20,16,5.233275406099272,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,True,"{'a': 0, 'e': 0}",25,17,13.770202012578483,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,True,"{'a': 0, 'e': 0}",25,15,-23.011086996631988,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
702,True,"{'a': 0, 'e': 0}",25,17,13.007073367167493,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,True,"{'a': 0, 'e': 0}",20,0,31.60344411020149,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
704,True,"{'a': 0, 'e': 0}",25,15,17.29965481617923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,True,"{'a': 0, 'e': 0}",25,13,23.558369813433114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,True,"{'a': 0, 'e': 0}",25,17,16.0375616883977,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,True,"{'a': 0, 'e': 0}",30,19,22.956235937415368,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,True,"{'a': 0, 'e': 0}",25,13,22.176107964699682,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,True,"{'a': 0, 'e': 0}",20,13,11.190341210029288,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,True,"{'a': 0, 'e': 0}",20,13,8.343059932355683,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,True,"{'a': 0, 'e': 0}",20,9,20.87375343218316,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,True,"{'a': 0, 'e': 0}",30,16,30.030027999216667,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,True,"{'a': 0, 'e': 0}",25,3,40.51179943001869,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,True,"{'a': 0, 'e': 0}",30,17,27.85168806078542,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,True,"{'a': 0, 'e': 0}",20,11,16.301642086451928,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,True,"{'a': 0, 'e': 0}",25,18,10.96700900043751,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,True,"{'a': 0, 'e': 0}",25,13,19.216564029513982,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,True,"{'a': 0, 'e': 0}",25,18,13.108317199574643,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,True,"{'a': 0, 'e': 0}",20,12,19.269380959228435,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,True,"{'a': 0, 'e': 0}",25,13,22.954787092285557,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,True,"{'a': 0, 'e': 0}",20,13,15.823363009974322,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,True,"{'a': 0, 'e': 0}",30,13,31.98961484966902,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,True,"{'a': 0, 'e': 0}",35,24,19.661965654075804,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,True,"{'a': 0, 'e': 0}",25,15,18.543739608465415,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,True,"{'a': 0, 'e': 0}",25,3,39.12349603954373,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,True,"{'a': 0, 'e': 0}",25,17,13.337473571441771,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,True,"{'a': 0, 'e': 0}",20,15,8.31590911299686,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,True,"{'a': 0, 'e': 0}",20,12,9.98240970243654,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,True,"{'a': 0, 'e': 0}",20,12,18.21526496569593,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,True,"{'a': 0, 'e': 0}",25,12,22.688112136282214,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,True,"{'a': 0, 'e': 0}",25,15,20.54964788867145,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,True,"{'a': 0, 'e': 0}",25,18,15.775107377487808,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,True,"{'a': 0, 'e': 0}",30,18,19.017487646166277,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,True,"{'a': 0, 'e': 0}",20,9,22.841893469125296,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,True,"{'a': 0, 'e': 0}",20,13,11.655232613343394,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,True,"{'a': 0, 'e': 0}",20,13,15.19429971603087,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,True,"{'a': 0, 'e': 0}",20,12,15.042081675576078,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,True,"{'a': 0, 'e': 0}",20,12,16.415601836369607,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,True,"{'a': 0, 'e': 0}",20,4,24.860785935044017,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,True,"{'a': 0, 'e': 0}",20,12,12.084394146078324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,True,"{'a': 0, 'e': 0}",20,16,7.74702157525736,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,True,"{'a': 0, 'e': 0}",25,19,9.557389540474993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,True,"{'a': 0, 'e': 0}",30,16,27.497347055120095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,True,"{'a': 0, 'e': 0}",30,18,22.597857730166393,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,True,"{'a': 0, 'e': 0}",20,8,19.58914328214158,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,True,"{'a': 0, 'e': 0}",20,5,28.1924155783003,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,True,"{'a': 0, 'e': 0}",30,19,22.140686682576142,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,True,"{'a': 0, 'e': 0}",30,14,28.357935560666004,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,True,"{'a': 0, 'e': 0}",25,8,27.01412314034873,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,True,"{'a': 0, 'e': 0}",20,3,22.313393492842565,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,True,"{'a': 0, 'e': 0}",30,14,27.81176334198068,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,True,"{'a': 0, 'e': 0}",20,10,7.828886745901509,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
753,True,"{'a': 0, 'e': 0}",20,12,14.23223310899865,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,True,"{'a': 0, 'e': 0}",25,18,15.612321617717363,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,True,"{'a': 0, 'e': 0}",30,3,2.5895994246951908,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
756,True,"{'a': 0, 'e': 0}",20,12,15.337062259039365,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,True,"{'a': 0, 'e': 0}",35,26,18.05040478461048,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,True,"{'a': 0, 'e': 0}",20,10,19.67711990175465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,True,"{'a': 0, 'e': 0}",25,15,21.481432527271508,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,True,"{'a': 0, 'e': 0}",20,12,13.18353663883228,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,True,"{'a': 0, 'e': 0}",20,14,9.072562368877218,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,True,"{'a': 0, 'e': 0}",35,20,26.291589205974592,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,True,"{'a': 0, 'e': 0}",20,5,21.10139880161765,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,True,"{'a': 0, 'e': 0}",20,8,24.34530838302822,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,True,"{'a': 0, 'e': 0}",20,10,18.694231345240958,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,True,"{'a': 0, 'e': 0}",20,13,15.526371415025087,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,True,"{'a': 0, 'e': 0}",25,7,31.889142038242,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,True,"{'a': 0, 'e': 0}",30,20,20.894284949787554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,True,"{'a': 0, 'e': 0}",25,15,16.780236150472405,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,True,"{'a': 0, 'e': 0}",25,14,18.808263239312474,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,True,"{'a': 0, 'e': 0}",20,8,23.72088424380902,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,True,"{'a': 0, 'e': 0}",20,10,18.044690887430164,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,True,"{'a': 0, 'e': 0}",30,19,20.525299435990924,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,True,"{'a': 0, 'e': 0}",30,20,19.966876752213725,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,True,"{'a': 0, 'e': 0}",20,8,18.126984772168168,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,True,"{'a': 0, 'e': 0}",20,10,18.828369306377972,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,True,"{'a': 0, 'e': 0}",25,11,22.03054690276061,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,True,"{'a': 0, 'e': 0}",20,11,16.787310412991097,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,True,"{'a': 0, 'e': 0}",20,15,9.953583877056925,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,True,"{'a': 0, 'e': 0}",30,21,16.763926774059534,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,True,"{'a': 0, 'e': 0}",20,13,12.351024947458102,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,True,"{'a': 0, 'e': 0}",20,14,12.139705761170607,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,True,"{'a': 0, 'e': 0}",30,16,30.656692634434563,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,True,"{'a': 0, 'e': 0}",20,12,15.920440347112686,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,True,"{'a': 0, 'e': 0}",20,10,17.91081074462734,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,True,"{'a': 0, 'e': 0}",30,19,21.8497556412832,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,True,"{'a': 0, 'e': 0}",20,14,13.64323895206873,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,True,"{'a': 0, 'e': 0}",20,12,16.43985675393211,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,True,"{'a': 0, 'e': 0}",25,12,26.84895258363639,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,True,"{'a': 0, 'e': 0}",30,22,15.645896411149797,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,True,"{'a': 0, 'e': 0}",20,8,23.168895139277915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,True,"{'a': 0, 'e': 0}",20,11,14.107139498934366,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,True,"{'a': 0, 'e': 0}",25,18,12.697448776686702,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,True,"{'a': 0, 'e': 0}",25,16,11.803099334152124,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,True,"{'a': 0, 'e': 0}",25,18,13.41129079260476,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,True,"{'a': 0, 'e': 0}",25,17,16.079343140878635,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,True,"{'a': 0, 'e': 0}",20,15,9.886645238333637,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,True,"{'a': 0, 'e': 0}",20,8,20.888418859876786,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,True,"{'a': 0, 'e': 0}",20,4,26.543150220801515,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,True,"{'a': 0, 'e': 0}",30,10,34.43898274816039,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,True,"{'a': 0, 'e': 0}",20,5,14.140607791288573,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
802,True,"{'a': 0, 'e': 0}",20,10,20.638607267001877,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,True,"{'a': 0, 'e': 0}",25,16,18.426712843222226,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,True,"{'a': 0, 'e': 0}",25,12,22.345898015562135,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,True,"{'a': 0, 'e': 0}",20,16,6.884365382416716,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,True,"{'a': 0, 'e': 0}",20,13,16.651849062083382,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,True,"{'a': 0, 'e': 0}",20,15,9.21282151055644,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,True,"{'a': 0, 'e': 0}",35,21,28.240076498133842,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,True,"{'a': 0, 'e': 0}",20,2,33.25880634743016,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,True,"{'a': 0, 'e': 0}",20,7,23.52133162354717,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,True,"{'a': 0, 'e': 0}",20,9,23.323761013404273,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,True,"{'a': 0, 'e': 0}",20,10,18.913876123107784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,True,"{'a': 0, 'e': 0}",35,23,19.88797221770421,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,True,"{'a': 0, 'e': 0}",20,16,9.674866619397598,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,True,"{'a': 0, 'e': 0}",20,7,21.862388225924914,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,True,"{'a': 0, 'e': 0}",25,17,12.68354342893129,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,True,"{'a': 0, 'e': 0}",25,19,10.556806697439946,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,True,"{'a': 0, 'e': 0}",20,8,23.280051736611323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,True,"{'a': 0, 'e': 0}",25,11,28.043870130045317,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,True,"{'a': 0, 'e': 0}",25,13,23.798389056711663,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,True,"{'a': 0, 'e': 0}",25,10,24.788662584001965,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,True,"{'a': 0, 'e': 0}",25,15,17.6303868353033,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,True,"{'a': 0, 'e': 0}",25,8,29.038192693472343,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,True,"{'a': 0, 'e': 0}",35,16,33.234152508247895,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,True,"{'a': 0, 'e': 0}",20,12,14.99716123561718,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,True,"{'a': 0, 'e': 0}",30,20,17.096853558487794,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,True,"{'a': 0, 'e': 0}",25,8,32.26161420632284,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,True,"{'a': 0, 'e': 0}",20,9,-22.33182470998747,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
829,True,"{'a': 0, 'e': 0}",20,16,7.680761580622695,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,True,"{'a': 0, 'e': 0}",20,16,7.51128018638472,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,True,"{'a': 0, 'e': 0}",20,12,14.247037863959914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,True,"{'a': 0, 'e': 0}",20,16,7.631705496356714,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,True,"{'a': 0, 'e': 0}",30,14,35.291034729341305,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,True,"{'a': 0, 'e': 0}",20,10,16.643156249850808,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,True,"{'a': 0, 'e': 0}",30,16,28.462785715417613,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,True,"{'a': 0, 'e': 0}",20,7,26.906425489435318,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,True,"{'a': 0, 'e': 0}",20,8,23.211464070586025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,True,"{'a': 0, 'e': 0}",25,8,28.651037396954926,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,True,"{'a': 0, 'e': 0}",30,17,28.049706675337692,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,True,"{'a': 0, 'e': 0}",25,15,16.477978738566147,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,True,"{'a': 0, 'e': 0}",25,1,40.08927329270846,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,True,"{'a': 0, 'e': 0}",20,15,7.595457872056079,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,True,"{'a': 0, 'e': 0}",20,13,14.002155522535576,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,True,"{'a': 0, 'e': 0}",20,8,20.136661790042492,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,True,"{'a': 0, 'e': 0}",20,15,10.122469244656763,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,True,"{'a': 0, 'e': 0}",25,17,14.424050657516787,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,True,"{'a': 0, 'e': 0}",35,17,31.194754734917915,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,True,"{'a': 0, 'e': 0}",20,14,11.941893639049974,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,True,"{'a': 0, 'e': 0}",20,5,12.318670105585584,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
850,True,"{'a': 0, 'e': 0}",30,21,18.43584703021679,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,True,"{'a': 0, 'e': 0}",20,8,22.454378270415134,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,True,"{'a': 0, 'e': 0}",20,6,21.45586098940666,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,True,"{'a': 0, 'e': 0}",20,6,23.61663270839329,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
